Economy,Branch Path,Variable,Scenario,Year,Value,Units,notes,DO_NOT_USE,share_decreased_from
15_PHL,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,50.212746,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
15_PHL,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
15_PHL,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,46.73149,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
15_PHL,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
15_PHL,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,50.212746,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 9 fuel(s).,,
15_PHL,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
15_PHL,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,46.73149,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 9 fuel(s).,,
15_PHL,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
15_PHL,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,43.335738,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 8 fuel(s).,,
15_PHL,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
16_RUS,Demand\Freight road\LCVs\ICE\Biodiesel,Mileage,Current Accounts,2022,18.889326,Kilometer,Derived: median Mileage for LCVs ICE in same economy across 6 fuel(s).,,
16_RUS,Demand\Freight road\LCVs\ICE\Biodiesel,Fuel Economy,Current Accounts,2022,603.40308,MJ/100 km,Derived: median Fuel Economy for LCVs ICE Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Freight road\LCVs\ICE\Efuel,Mileage,Current Accounts,2022,18.889326,Kilometer,Derived: median Mileage for LCVs ICE in same economy across 6 fuel(s).,,
16_RUS,Demand\Freight road\LCVs\ICE\Efuel,Fuel Economy,Current Accounts,2022,600.868601,MJ/100 km,Derived: median Fuel Economy for LCVs ICE Efuel across 20 economy/economies.,,
16_RUS,Demand\Freight road\LCVs\PHEV\Biodiesel,Mileage,Current Accounts,2022,18.889298,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 3 fuel(s).,,
16_RUS,Demand\Freight road\LCVs\PHEV\Biodiesel,Fuel Economy,Current Accounts,2022,329.916784,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Freight road\LCVs\PHEV\Efuel,Mileage,Current Accounts,2022,18.889298,Kilometer,Derived: median Mileage for LCVs PHEV in same economy across 3 fuel(s).,,
16_RUS,Demand\Freight road\LCVs\PHEV\Efuel,Fuel Economy,Current Accounts,2022,330.030104,MJ/100 km,Derived: median Fuel Economy for LCVs PHEV Efuel across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Biodiesel,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Biodiesel,Fuel Economy,Current Accounts,2022,2034.448766,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biodiesel (proxy from ICE heavy) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Biogasoline,Fuel Economy,Current Accounts,2022,1791.818315,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biogasoline (proxy from ICE heavy) across 21 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Efuel,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy (proxy from BEV heavy) across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Freight road\Trucks\EREV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity (proxy from BEV heavy) across 14 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Biodiesel,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Biodiesel,Fuel Economy,Current Accounts,2022,1702.336612,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biodiesel (proxy from ICE medium) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Biogasoline,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Biogasoline,Fuel Economy,Current Accounts,2022,1637.486575,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biogasoline (proxy from ICE medium) across 21 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Efuel,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium (proxy from BEV medium) across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Freight road\Trucks\EREV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity (proxy from BEV medium) across 14 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\ICE heavy\Biodiesel,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\ICE heavy\Biodiesel,Fuel Economy,Current Accounts,2022,2034.448766,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\ICE heavy\Efuel,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\ICE heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\ICE medium\Biodiesel,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\ICE medium\Biodiesel,Fuel Economy,Current Accounts,2022,1702.336612,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\ICE medium\Efuel,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\ICE medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Biodiesel,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Biodiesel,Fuel Economy,Current Accounts,2022,2034.448766,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biodiesel (proxy from ICE heavy) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Biogasoline,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Biogasoline,Fuel Economy,Current Accounts,2022,1791.818315,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Biogasoline (proxy from ICE heavy) across 21 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Efuel,Mileage,Current Accounts,2022,33.058438,Kilometer,Derived: median Mileage for Trucks ICE heavy (proxy from ICE heavy) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Efuel,Fuel Economy,Current Accounts,2022,2022.157631,MJ/100 km,Derived: median Fuel Economy for Trucks ICE heavy Efuel (proxy from ICE heavy) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Electricity,Mileage,Current Accounts,2022,33.048855,Kilometer,Derived: median Mileage for Trucks BEV heavy (proxy from BEV heavy) across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Freight road\Trucks\PHEV heavy\Electricity,Fuel Economy,Current Accounts,2022,690.214671,MJ/100 km,Derived: median Fuel Economy for Trucks BEV heavy Electricity (proxy from BEV heavy) across 14 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Biodiesel,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Biodiesel,Fuel Economy,Current Accounts,2022,1702.336612,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biodiesel (proxy from ICE medium) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Biogasoline,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Biogasoline,Fuel Economy,Current Accounts,2022,1637.486575,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Biogasoline (proxy from ICE medium) across 21 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Efuel,Mileage,Current Accounts,2022,28.335909,Kilometer,Derived: median Mileage for Trucks ICE medium (proxy from ICE medium) in same economy across 7 fuel(s).,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Efuel,Fuel Economy,Current Accounts,2022,1684.660097,MJ/100 km,Derived: median Fuel Economy for Trucks ICE medium Efuel (proxy from ICE medium) across 20 economy/economies.,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Electricity,Mileage,Current Accounts,2022,28.150392,Kilometer,Derived: median Mileage for Trucks BEV medium (proxy from BEV medium) across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Freight road\Trucks\PHEV medium\Electricity,Fuel Economy,Current Accounts,2022,574.331505,MJ/100 km,Derived: median Fuel Economy for Trucks BEV medium Electricity (proxy from BEV medium) across 14 economy/economies.,,
16_RUS,Demand\Passenger road\Buses\ICE\Biodiesel,Mileage,Current Accounts,2022,37.782443,Kilometer,Derived: median Mileage for Buses ICE in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\Buses\ICE\Biodiesel,Fuel Economy,Current Accounts,2022,1440.816244,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\Buses\ICE\Efuel,Mileage,Current Accounts,2022,37.782443,Kilometer,Derived: median Mileage for Buses ICE in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\Buses\ICE\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\Buses\PHEV\Biodiesel,Mileage,Current Accounts,2022,37.782443,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\Buses\PHEV\Biodiesel,Fuel Economy,Current Accounts,2022,1440.816244,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biodiesel (proxy from ICE) across 20 economy/economies.,,
16_RUS,Demand\Passenger road\Buses\PHEV\Biogasoline,Mileage,Current Accounts,2022,37.782443,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\Buses\PHEV\Biogasoline,Fuel Economy,Current Accounts,2022,1451.148599,MJ/100 km,Derived: median Fuel Economy for Buses ICE Biogasoline (proxy from ICE) across 21 economy/economies.,,
16_RUS,Demand\Passenger road\Buses\PHEV\Efuel,Mileage,Current Accounts,2022,37.782443,Kilometer,Derived: median Mileage for Buses ICE (proxy from ICE) in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\Buses\PHEV\Efuel,Fuel Economy,Current Accounts,2022,1431.429051,MJ/100 km,Derived: median Fuel Economy for Buses ICE Efuel (proxy from ICE) across 20 economy/economies.,,
16_RUS,Demand\Passenger road\Buses\PHEV\Electricity,Mileage,Current Accounts,2022,34.706624,Kilometer,Derived: median Mileage for Buses BEV (proxy from BEV) across 14 values from all economies (no same-economy data).,,
16_RUS,Demand\Passenger road\Buses\PHEV\Electricity,Fuel Economy,Current Accounts,2022,489.442152,MJ/100 km,Derived: median Fuel Economy for Buses BEV Electricity (proxy from BEV) across 14 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\EREV large\Efuel,Mileage,Current Accounts,2022,14.162902,Kilometer,Derived: median Mileage for LPVs EREV large in same economy across 4 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\EREV large\Efuel,Fuel Economy,Current Accounts,2022,264.085051,MJ/100 km,Derived: median Fuel Economy for LPVs EREV large Efuel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\EREV medium\Efuel,Mileage,Current Accounts,2022,14.157899,Kilometer,Derived: median Mileage for LPVs EREV medium in same economy across 4 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\EREV medium\Efuel,Fuel Economy,Current Accounts,2022,193.536927,MJ/100 km,Derived: median Fuel Economy for LPVs EREV medium Efuel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\EREV small\Efuel,Mileage,Current Accounts,2022,14.053107,Kilometer,Derived: median Mileage for LPVs EREV small in same economy across 4 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\EREV small\Efuel,Fuel Economy,Current Accounts,2022,152.49336,MJ/100 km,Derived: median Fuel Economy for LPVs EREV small Efuel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\ICE large\Biodiesel,Mileage,Current Accounts,2022,14.162912,Kilometer,Derived: median Mileage for LPVs ICE large in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\ICE large\Biodiesel,Fuel Economy,Current Accounts,2022,563.722719,MJ/100 km,Derived: median Fuel Economy for LPVs ICE large Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\ICE large\Efuel,Mileage,Current Accounts,2022,14.162912,Kilometer,Derived: median Mileage for LPVs ICE large in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\ICE large\Efuel,Fuel Economy,Current Accounts,2022,561.531286,MJ/100 km,Derived: median Fuel Economy for LPVs ICE large Efuel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\ICE medium\Biodiesel,Mileage,Current Accounts,2022,14.157909,Kilometer,Derived: median Mileage for LPVs ICE medium in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\ICE medium\Biodiesel,Fuel Economy,Current Accounts,2022,406.308837,MJ/100 km,Derived: median Fuel Economy for LPVs ICE medium Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\ICE medium\Efuel,Mileage,Current Accounts,2022,14.157909,Kilometer,Derived: median Mileage for LPVs ICE medium in same economy across 6 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\ICE medium\Efuel,Fuel Economy,Current Accounts,2022,404.625709,MJ/100 km,Derived: median Fuel Economy for LPVs ICE medium Efuel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\ICE small\Biodiesel,Mileage,Current Accounts,2022,14.053097,Kilometer,Derived: median Mileage for LPVs ICE small in same economy across 3 fuel(s).,,
16_RUS,Demand\Passenger road\LPVs\ICE small\Biodiesel,Fuel Economy,Current Accounts,2022,326.22617,MJ/100 km,Derived: median Fuel Economy for LPVs ICE small Biodiesel across 20 economy/economies.,,
16_RUS,Demand\Passenger road\LPVs\ICE small\Efuel,Mileage,Current Accounts,2022,14.053097,Kilometer,Derived: median Mileage for LPVs ICE small in same economy across 3 fuel(s).,,
